track_id,song_name,n_artists,main_artist,main_artist_id,main_artist_genres,release_date,explicit,tempo,acousticness,mode,duration_ms,danceability,speechiness,valence,energy,liveness,instrumentalness
1EIdwrjUNFB2qoKj033ABC,Mascara,1,Jazmine Sullivan,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",2015-01-12,1,143.843,0.0485,0,253493,0.665,0.0516,0.252,0.642,0.0941,1.04e-06
4bwN8jyxfHmFFStSRy4F7h,I Know,2,Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2015-02-24,1,119.997,0.329,1,319973,0.744,0.0745,0.277,0.332,0.116,0.0
4oRhbflT5P2vBZSf2oAzdI,Beautiful As U,1,All-4-One,1B8ySGDAiXTCvnJNH4HSCG,"['boy band', 'contemporary r&b', 'dance pop', 'r&b', 'urban contemporary']",2015-07-24,0,135.797,0.76,1,208235,0.537,0.0275,0.21,0.421,0.359,0.0
0gorODYIUfyg83lBPnPbZs,What You Don't Do,1,Lianne La Havas,2RP4pPHTXlQpDnO9LvR7Yt,"['alternative r&b', 'british soul', 'indie soul', 'neo soul', 'pop soul', 'soul']",2015-07-31,0,144.005,0.451,1,220587,0.656,0.0876,0.649,0.731,0.0811,2.26e-06
7wlcweEsneQgizqNOrUqJE,Shaolin Monk Motherfunk,1,Hiatus Kaiyote,43JlwunhXm1oqdKyOa2Z9Y,"['alternative r&b', 'australian r&b', 'indie jazz', 'indie soul', 'neo soul', 'shiver pop']",2015-05-01,0,96.1,0.134,0,350533,0.415,0.0823,0.573,0.463,0.101,0.00255
68p7x59K3WC3lhNmDKNZEZ,The Matrimony (feat. Usher),2,Wale,67nwj3Y5sZQLl72VNUHEYE,"['dance pop', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",2015-03-10,1,81.69,0.263,0,255296,0.6,0.186,0.639,0.773,0.137,0.0
1fpfYMT2RTc5W3Zluq5xVA,Palm Trees,1,GoldLink,5XenQ7XfcvQdfIbpLEFaKQ,"['dmv rap', 'hip hop', 'r&b', 'rap', 'underground hip hop']",2015-11-06,1,127.932,0.235,1,213333,0.685,0.487,0.777,0.61,0.164,0.0
6iwZyFZFBGyU12OR3ySWhC,You Should Be Here,1,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,"['dance pop', 'pop', 'pop rap', 'r&b']",2015,1,140.55,0.488,1,157860,0.411,0.0684,0.27,0.58,0.119,0.0
18z6OV5lknJmKnZi7aA1zH,Jealous (feat. Lexii Alijai),2,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-04-28,1,115.587,0.23,1,218593,0.559,0.216,0.65,0.462,0.0997,0.0
2QF6zppCfQQndqElgg6SM8,Outlaws,1,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",2015-11-13,0,110.412,0.139,1,203027,0.362,0.284,0.409,0.79,0.373,0.0
5qXulYg3naOwdZVtRdI8C8,Anything,1,Natasha Mosley,1fYdgyGBrMIEML5cuo5FpZ,['pop r&b'],2015-05-22,1,73.463,0.17,0,197584,0.461,0.359,0.424,0.552,0.138,0.0
1Xg0ABGyvsHpWuwGiMlTSZ,Brand New,1,Jazmine Sullivan,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",2015-01-12,1,122.746,0.0289,0,207027,0.609,0.121,0.257,0.54,0.102,0.0
1gHtbcRP4tz1O1NsxPpBea,Niggas,1,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-04-28,1,148.038,0.041,1,174765,0.455,0.113,0.413,0.688,0.354,0.0
1pMjdk4KxtiCcbRutDYtwv,Always Be My Baby,1,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2015-05-15,0,78.95,0.53,1,258253,0.643,0.0357,0.492,0.563,0.149,0.0
1M6omUPXNXAgDQh5f1k4oA,Sleepwalker,1,Emily King,6jlWj6y00bMQt8XoKuCjyZ,"['alternative r&b', 'funk', 'indie soul', 'neo soul', 'nyc pop', 'pop soul', 'r&b', 'urban contemporary']",2015-06-26,0,86.892,0.118,1,198557,0.718,0.146,0.685,0.421,0.0889,0.000405
6IGkh6YoSHhgfI8qzlTZ98,Royalty,3,Jeremih,3KV3p5EY4AvKxOlhGHORLg,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2015-12-04,1,109.869,0.945,1,254480,0.821,0.251,0.573,0.421,0.198,0.00921
5uu3UiPWFJaKbmj1iKsenH,Permission,1,Ro James,7r2oyrNc0YjSC7hZL87V0Y,"['pop r&b', 'r&b']",2015-11-20,1,75.523,0.195,0,281512,0.663,0.0545,0.306,0.481,0.0836,6.7e-05
02yRHV9Cgk8CUS2fx9lKVC,Anyway (feat. Tayla Parx),2,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b']",2015-12-18,0,124.746,0.0566,1,211413,0.469,0.121,0.248,0.664,0.482,1.58e-06
3KcsYJcq8MWKFcPLAKbDVj,Don't Tell 'Em,2,Jeremih,3KV3p5EY4AvKxOlhGHORLg,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2015-12-04,0,195.794,0.401,1,266827,0.536,0.349,0.38,0.54,0.113,0.0
0hDTfFE4QECNZAuVTkcGLH,123 Victory,1,Kirk Franklin,4akybxRTGHJZ1DXjLhJ1qu,"['gospel', 'gospel r&b']",2015-11-13,0,86.054,0.0182,1,237987,0.634,0.164,0.225,0.792,0.777,0.0
0qeGCfzkQfpt2JlHqxamOG,Roses,1,ABRA,3ZJxEmjYZd5VOqZ8o3aXiL,"['alternative r&b', 'art pop', 'electropop', 'escape room']",2015-06-22,0,115.007,0.0448,1,217565,0.752,0.0967,0.742,0.638,0.114,0.00518
44tDqFYrK86OVaxzLhUbVv,Bad Blood,1,Nao,7aFTOGFDEqDtJUCziLVsVC,"['alternative r&b', 'indie soul', 'neo soul', 'pop', 'r&b', 'uk contemporary r&b']",2015-10-22,0,115.65,0.659,0,241627,0.546,0.087,0.443,0.421,0.065,3.1e-06
4UOSM66BYQRD4YbOIkcTO8,Breathing Underwater,1,Hiatus Kaiyote,43JlwunhXm1oqdKyOa2Z9Y,"['alternative r&b', 'australian r&b', 'indie jazz', 'indie soul', 'neo soul', 'shiver pop']",2015-05-01,0,112.196,0.487,1,344320,0.511,0.0443,0.58,0.391,0.112,0.0
7hgarGQjSCzqDvLM7qofy4,"Puddles (feat. Baby Blue, Spectacular, Slickem & Pleasure P)",5,Pretty Ricky,6XwcepfAsPhrvwziGxhwju,"['contemporary r&b', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",2015-02-16,1,134.941,0.00597,0,306913,0.637,0.0382,0.466,0.618,0.0573,0.0
66v8ihTuXUDKqienUaFzIe,Jay Z,1,SiR,3QTDHixorJelOLxoxcjqGx,"['alternative r&b', 'hip hop', 'indie soul', 'la pop', 'r&b', 'rap']",2015-07-31,1,167.903,0.153,1,165750,0.352,0.138,0.393,0.385,0.137,2.77e-06
2yZc4sACQDjc9obitQAjrg,Know Ya (feat. Trey Songz),2,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",2015-11-13,1,135.898,0.7,1,292889,0.691,0.126,0.27,0.382,0.279,1.03e-06
5KkR4kuqjQdTYbpsNqqp1p,That's Love,2,Marc E. Bassy,3tQx1LPXbsYjE9VwN1Peaa,"['pop', 'pop rap', 'r&b']",2015-12-18,1,127.689,0.17,0,192973,0.649,0.0592,0.396,0.56,0.303,0.0
0zlIfS2D467wabRwR8w1ND,Circle,1,Marques Houston,1goOx6gnQdUllLfSMsL4Rt,"['contemporary r&b', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",2015-12-22,0,127.978,0.115,1,245027,0.673,0.0432,0.496,0.648,0.126,0.0
1Bhlqe4AzFiwAQ2p07Agf3,Sitting Pretty (feat. Wiz Khalifa),2,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",2015-11-13,1,112.046,0.228,0,206378,0.765,0.114,0.336,0.445,0.103,0.0
5CnNs7UMthQNuXgFMsQCDX,Believer,1,Emily King,6jlWj6y00bMQt8XoKuCjyZ,"['alternative r&b', 'funk', 'indie soul', 'neo soul', 'nyc pop', 'pop soul', 'r&b', 'urban contemporary']",2015-06-26,0,120.002,0.179,1,189536,0.932,0.176,0.694,0.279,0.081,0.198
0mBe4dWMRLXvrAs8ixpmbp,Unstoppable - FKJ Remix,2,Lianne La Havas,2RP4pPHTXlQpDnO9LvR7Yt,"['alternative r&b', 'british soul', 'indie soul', 'neo soul', 'pop soul', 'soul']",2015-07-05,0,92.2,0.183,0,316304,0.647,0.165,0.495,0.562,0.0763,0.000504
0nNCUMIWwnuSjfXghUJSoF,2 Poor Kids,1,Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",2015-11-27,0,102.006,0.971,1,227067,0.696,0.0348,0.516,0.184,0.116,1.46e-05
2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,0,133.249,0.111,0,260253,0.582,0.0627,0.51,0.525,0.134,0.0
7MXVkk9YMctZqd1Srtv4MB,Starboy,2,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,1,186.003,0.141,1,230453,0.679,0.276,0.486,0.587,0.137,6.35e-06
2LBqCSwhJGcFQeTHMVGwy3,Die For You,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-24,0,133.629,0.111,0,260253,0.586,0.0615,0.508,0.525,0.134,0.0
4EDijkJdHBZZ0GwJ12iTAj,Stargirl Interlude,2,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,0,179.771,0.351,0,111640,0.638,0.124,0.441,0.474,0.105,0.191
1boXOL0ua7N2iCOUVI1p9F,Japanese Denim,1,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",2016-10-21,1,124.156,0.0905,1,270847,0.707,0.0379,0.345,0.238,0.0842,2.42e-06
5gDWsRxpJ2lZAffh5p7K0w,Stargirl Interlude,2,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-24,0,89.965,0.353,0,111627,0.715,0.0772,0.426,0.47,0.104,0.0923
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,2,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,0,92.987,0.428,0,269187,0.773,0.118,0.585,0.819,0.0679,0.0
5NijSs5dAwaIybq1GaRTIe,Poison,1,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,"['dmv rap', 'r&b']",2016-08-03,0,117.489,0.711,0,212992,0.689,0.065,0.382,0.394,0.0859,0.000905
0hUepWE4GoMwtKgU8vE617,G.O.A.T.,2,Eric Bellinger,7ibAWtDtmEfaVhc1FJ3Vl9,"['pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",2016-09-09,1,135.014,0.0232,1,184905,0.467,0.201,0.419,0.636,0.138,0.0
4F7A0DXBrmUAkp32uenhZt,Party Monster,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,1,77.525,0.189,1,249213,0.573,0.105,0.218,0.63,0.259,2.31e-05
1wZqJM5FGDEl3FjHDxDyQd,Come and See Me (feat. Drake),2,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",2016-08-12,1,84.987,0.0511,0,235477,0.717,0.0636,0.0589,0.347,0.087,2.43e-06
6g0Orsxv6glTJCt4cHsRsQ,Formation,1,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",2016-04-23,1,121.966,0.00532,0,206080,0.896,0.237,0.818,0.621,0.196,0.0
37F0uwRSrdzkBiuj0D5UHI,Reminder,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,1,160.053,0.142,1,218880,0.706,0.193,0.388,0.505,0.164,0.0
4AtZRwSR8BOTTQg5ihSggt,PRBLMS,1,6LACK,4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",2016-11-18,1,68.58,0.0307,1,246773,0.417,0.207,0.139,0.58,0.179,1.45e-06
5xjTqz4aYQeBnFhwMPmfx9,Kickin’ Back,1,Mila J,6cN9XwPMj9bWzJ32GC6V7v,"['hip pop', 'pop r&b', 'r&b', 'trap queen', 'urban contemporary']",2016-06-16,1,115.139,0.31,0,202435,0.703,0.0648,0.546,0.669,0.115,0.0
3lB0GMiI5KxDbTOG8V3bOx,waves - Tame Impala Remix,2,Miguel,360IAlyVv4PCEVjgyMZrxK,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2016-02-26,0,108.024,0.308,1,253347,0.529,0.0412,0.543,0.894,0.254,5.38e-06
4h90qkbnW1Qq6pBhoPvwko,Sidewalks,2,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,1,149.828,0.147,0,231360,0.542,0.0628,0.623,0.72,0.348,0.0
0rzNMzZsubFcXSEh7dnem7,Hold Up,1,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",2016-04-23,1,80.744,0.745,1,221093,0.524,0.405,0.552,0.397,0.521,0.0
0lnIJmgcUpEpe4AZACjayW,Sorry,1,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",2016-04-23,1,129.988,0.00175,1,232560,0.775,0.0535,0.356,0.598,0.253,4.44e-06
1kEINOBYcSCQ5RwkP65g2A,Drive By,1,Eric Bellinger,7ibAWtDtmEfaVhc1FJ3Vl9,"['pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",2016-09-09,1,128.088,0.648,0,178587,0.415,0.205,0.484,0.616,0.0974,0.0
01JPQ87UHeGysPVwTqMJHK,She Don't (feat. Ty Dolla $Ign),2,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,"['dance pop', 'pop', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",2016-02-15,1,99.967,0.274,0,264098,0.649,0.0481,0.151,0.478,0.176,0.0
00NAQYOP4AmWR549nnYJZu,Secrets,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,0,109.945,0.0155,1,265600,0.664,0.0533,0.763,0.771,0.46,9.6e-06
6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy),2,SAYGRACE,6y5amJcTjeDgLXIjtQLMst,"['dance pop', 'pop', 'r&b']",2016-07-01,0,186.249,0.159,1,201493,0.332,0.0898,0.261,0.635,0.0599,2.79e-06
54Yappwod1fELR5zb2gDBn,Morning,1,Marc E. Bassy,3tQx1LPXbsYjE9VwN1Peaa,"['pop', 'pop rap', 'r&b']",2016-08-05,0,107.364,0.563,1,206080,0.462,0.0953,0.342,0.438,0.181,0.0
5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,2,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-24,0,92.99,0.426,0,269187,0.773,0.118,0.585,0.819,0.0679,0.0
1W7zkKgRv9mrLbfdQ8XyH3,Gangsta,1,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,"['dance pop', 'pop', 'pop rap', 'r&b']",2016-08-05,1,121.48,0.111,0,177029,0.439,0.0436,0.11,0.447,0.303,0.0
1ehPJRt49h6N0LoryqKZXq,How Far I'll Go - Alessia Cara Version,1,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",2016-11-18,0,180.994,0.163,1,175507,0.31,0.346,0.148,0.54,0.0713,0.000129
4oeaIftdpT3JuZLcCkKmVE,False Alarm,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,0,173.978,0.0324,0,220307,0.517,0.0746,0.192,0.677,0.189,3.37e-05
0ifooM33X1iBxVYyOkSbXW,A Lonely Night,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,0,113.998,0.0431,0,220173,0.853,0.0755,0.864,0.663,0.0891,8.71e-06
4mU5iXHeLgbR94siF7p1sY,Six Feet Under,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,1,140.035,0.129,0,237573,0.772,0.0761,0.244,0.504,0.125,0.0
36YCdzT57us0LhDmCYtrNE,Rockin’,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,1,112.878,0.0133,0,232880,0.738,0.206,0.752,0.885,0.0821,0.0
1MQ8ydvrTnn2QJgXFATJvD,Ex Calling,1,6LACK,4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",2016-11-18,1,155.976,0.00561,1,211960,0.773,0.249,0.0588,0.564,0.213,1.99e-05
36xxq7VDZZsGwARsn6Clo7,Living Single,3,Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2016-12-17,1,80.109,0.223,1,276347,0.714,0.296,0.73,0.62,0.109,0.0
48EjSdYh8wz2gBxxqzrsLe,Cranes in the Sky,1,Solange,2auiVi8sUZo17dLy1HwrTU,"['afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']",2016-09-30,0,96.988,0.408,1,250973,0.719,0.045,0.465,0.615,0.235,0.000147
1oGdVdYjeQvojGKDddxLQQ,True Colors,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,0,76.671,0.286,1,206013,0.624,0.24,0.584,0.424,0.173,0.0
1trZGMI2CGyVT44STkpCoN,Let Me Explain,1,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",2016-10-20,1,120.065,0.00156,1,223969,0.809,0.15,0.525,0.504,0.0856,0.0
0nXgBBZFVdumUIaxszDm1p,Fuck It Up (feat. YG),2,Kamaiyah,3XVpDdKav6C6zwlDXPhMEO,"['alternative r&b', 'cali rap', 'oakland hip hop', 'west coast trap']",2016-03-23,1,97.998,0.432,1,141845,0.634,0.0689,0.435,0.668,0.552,0.0
1knUACOt5yfNAYn7gnYQVt,Work,1,Charlotte Day Wilson,3GQboECxDT1xqPPWC30p7v,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'indie soul', 'neo soul']",2016-08-26,0,129.949,0.522,1,224482,0.623,0.0311,0.158,0.296,0.0801,0.211
2jGjNCH6Op0BqBHPc4Rd8d,Lovely,1,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,"['dmv rap', 'r&b']",2016-09-20,0,143.614,0.575,0,291098,0.385,0.0519,0.0575,0.473,0.13,2.88e-05
0pxNyJJiL2zZZ5GgJ4JhsQ,6 Inch (feat. The Weeknd),2,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",2016-04-23,1,138.011,0.0433,1,260440,0.516,0.0632,0.324,0.637,0.11,3.89e-06
7oAuqs6akGnPU3Tb00ZmyM,All Night,1,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",2016-04-23,0,136.304,0.392,1,322000,0.574,0.085,0.626,0.573,0.0933,2.16e-05
6pDVjCUA3B1vg9waKutAsv,Attention,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,1,148.04,0.688,0,197653,0.671,0.124,0.362,0.428,0.119,0.000182
57qiTKh8bVX0VtfUNTQqhw,Nothing Without You,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,0,109.825,0.0646,1,198653,0.575,0.068,0.191,0.634,0.0878,0.0
0JwfrZk5keNp3SYhZn6Wi1,No One Knows,1,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,"['dmv rap', 'r&b']",2016-09-20,0,103.908,0.36,0,271246,0.6,0.202,0.308,0.619,0.106,4.31e-05
25gBSdeZ7qMplP2XsoXO1r,Switch Up,2,Toni Romiti,0taUqKeI9JbGZECxu5bVV0,"['pop r&b', 'r&b', 'trap queen']",2016-07-12,1,125.931,0.0766,0,260048,0.804,0.153,0.494,0.425,0.0964,0.0
3uA8SjMyDtwtt0jLPMQbVD,D (Half Moon),2,DEAN,3eCd0TZrBPm2n9cDG6yWfF,"['k-pop', 'korean r&b']",2016-03-25,0,169.709,0.246,1,229360,0.512,0.136,0.519,0.765,0.0573,0.0
6N3qHjcwly8ZuhE4bPYJAX,Get You (feat. Kali Uchis),2,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",2016-10-21,0,74.037,0.426,0,277297,0.659,0.0322,0.36,0.295,0.0795,6.95e-05
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,1,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",2016-03-11,0,194.169,0.0285,1,230227,0.319,0.272,0.449,0.739,0.111,0.0
15k2nBQJ0teDmPZHrOXL2N,Ordinary Life,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,0,149.748,0.0275,0,221920,0.537,0.0771,0.365,0.587,0.0961,0.0
71OvX5NNLrmz7rpq1ANTQn,Daddy Lessons,1,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",2016-04-23,0,90.886,0.273,1,287987,0.643,0.216,0.598,0.503,0.349,0.0
71OvX5NNLrmz7rpq1ANTQn,Daddy Lessons,1,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",2016-04-23,0,90.886,0.273,1,287987,0.643,0.216,0.598,0.503,0.349,0.0
0NWqNXBJTpXbkI5rPWNy3p,All I Know,2,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,1,120.021,0.421,0,321027,0.467,0.074,0.171,0.417,0.102,0.000202
6oECOh5nAYmxz4EiYhjsPi,Wavy (feat. Joe Moses),2,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",2016-03-25,1,105.085,0.0897,1,187671,0.747,0.131,0.716,0.482,0.109,0.0
4t5Zj9I7WDYFaYlSif13lV,Insecure,1,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,"['dmv rap', 'r&b']",2016-09-20,1,95.337,0.509,0,245619,0.436,0.0886,0.355,0.306,0.591,0.0
7aBxcRw77817BrkdPChAGY,Freedom (feat. Kendrick Lamar),2,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",2016-04-23,0,84.378,0.0376,1,289760,0.437,0.305,0.406,0.803,0.683,0.0
3uSSjnDMmoyERaAK9KvpJR,Too Deep,1,dvsn,7e1ICztHM2Sc4JNLxeMXYl,"['canadian contemporary r&b', 'pop', 'pop r&b', 'r&b', 'trap soul', 'urban contemporary']",2016-03-27,0,183.948,0.284,1,200223,0.616,0.103,0.56,0.243,0.264,0.149
78eouBKVRyhbSzJwChr6QM,Don't Hurt Yourself (feat. Jack White),2,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",2016-04-23,1,136.537,0.0105,0,233667,0.614,0.21,0.645,0.686,0.184,1.36e-06
2TAf6ITyhwc9Z3MYb4tSYl,On The Way,1,TWENTY88,6g8AmloI8egfrr3dm3SnUL,"['pop r&b', 'r&b']",2016-04-01,1,130.073,0.0887,0,203227,0.65,0.311,0.33,0.683,0.252,0.0
7HDpgbWMVzI8bEbdldw3cs,One Way (feat. T-Pain) - Bonus,2,6LACK,4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",2016-11-18,1,184.061,0.73,0,286957,0.425,0.176,0.124,0.406,0.107,3.59e-06
1CDBn2Lm7E63XKQDsdCq6O,No Limit (feat. Young Thug),2,Usher,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",2016-09-16,1,127.047,0.0799,0,228613,0.717,0.0611,0.282,0.523,0.206,0.0
2PcJoVkfjcbvoqBxV1Nj7y,All I Wanna Do,1,Jay Park,4XDi67ZENZcbfKnvMnTYsI,"['k-pop', 'k-rap', 'korean r&b']",2016-10-20,1,96.176,0.245,1,209393,0.613,0.267,0.509,0.668,0.0735,0.0
27BgDmciSjoxTG0almHTpZ,Love To Lay,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,0,116.971,0.052,0,223293,0.711,0.0608,0.698,0.807,0.214,0.0
6s8sTbi67WgthUAw4u4pLm,I Think I Love You,1,Phora,5XDJlfdfbGNJrOJJNxTcdq,"['deep underground hip hop', 'oc rap', 'pop r&b', 'r&b']",2016-10-11,1,80.987,0.61,0,210452,0.452,0.498,0.461,0.447,0.0923,0.0
